Name	C_inv	C_maint	C_op
BIG_SPLIT	491.907949	264.045148	0.000000
CHILLER_WC	72.793872	49.990868	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000	0.000000
CAR_NG	0.000000	0.000000	0.000000
CAR_HEV	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000
CAR_BEV	0.000000	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_NG	0.000000	0.000000	0.000000
NON_ENERGY_OIL	0.000000	0.000000	0.000000
NON_ENERGY_NG	0.000000	0.000000	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	603.125375	0.000000	0.000000
BATT_LI	0.000000	0.000000	0.000000
CAES	0.000000	0.000000	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_HP_ELEC	360.561654	52.294881	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000	0.000000
TS_DHN_SEASONAL	599.371453	68.993019	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000	0.000000
SEASONAL_NG	0.000000	0.000000	0.000000
SEASONAL_H2	230.423034	19.173101	0.000000
CO2_STORAGE	0.000000	0.000000	0.000000
SLF_STO	0.801144	0.859930	0.000000
PT_STORAGE	0.000000	0.000000	0.000000
ST_STORAGE	94.107169	19.489451	0.000000
TS_MOLTEN_SALT	0.000000	0.000000	0.000000
TS_COLD	399.588450	82.324677	0.000000
EFFICIENCY	3320.000000	0.000000	0.000000
DHN	1187.208492	0.000000	0.000000
GRID	14484.341257	0.000000	0.000000
PT_COLLECTOR	0.000000	0.000000	0.000000
ST_COLLECTOR	723.923459	749.970630	0.000000
H2_ELECTROLYSIS	808.706028	1079.173851	0.000000
H2_NG	637.033805	1248.425530	0.000000
H2_BIOMASS	0.000000	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000	0.000000
PYROLYSIS	1000.906334	1036.854493	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000	0.000000
BIOMETHANATION	1501.403119	217.265906	0.000000
SLF_TO_DIESEL	0.000000	0.000000	0.000000
SLF_TO_GASOLINE	0.000000	0.000000	0.000000
SLF_TO_LFO	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	4214.339235
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
NG	0.000000	0.000000	11301.364335
SLF	0.000000	0.000000	0.000000
SNG	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	6174.596101
WET_BIOMASS	0.000000	0.000000	699.997523
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	3260.897922
WASTE	0.000000	0.000000	588.090454
H2	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATM	0.000000	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
PT_HEAT	0.000000	0.000000	0.000000
ST_HEAT	0.000000	0.000000	0.000000
