Name	C_inv	C_maint	C_op
TRUCK_DIESEL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_NG	0.000000	0.000000	0.000000
NON_ENERGY_OIL	0.000000	0.000000	0.000000
NON_ENERGY_NG	0.000000	0.000000	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	25.200225	0.000000	0.000000
BATT_LI	0.000000	0.000000	0.000000
CAES	0.000000	0.000000	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_HP_ELEC	23.653918	3.430700	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000	0.000000
TS_DHN_SEASONAL	103.458464	11.908995	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000	0.000000
SEASONAL_NG	5.759818	3.539867	0.000000
SEASONAL_H2	93.845709	7.808739	0.000000
CO2_STORAGE	0.000000	0.000000	0.000000
SLF_STO	0.649674	0.697345	0.000000
PT_STORAGE	0.000000	0.000000	0.000000
ST_STORAGE	146.201047	30.278014	0.000000
TS_MOLTEN_SALT	57.754698	11.953741	0.000000
TS_COLD	18.996754	3.913781	0.000000
EFFICIENCY	3320.000000	0.000000	0.000000
DHN	96.105339	0.000000	0.000000
GRID	994.294905	0.000000	0.000000
PT_COLLECTOR	0.000000	0.000000	0.000000
ST_COLLECTOR	225.798771	233.923137	0.000000
H2_ELECTROLYSIS	102.950954	137.382404	0.000000
H2_NG	15.242283	29.871029	0.000000
H2_BIOMASS	0.000000	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000	0.000000
PYROLYSIS	135.569362	140.438419	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000	0.000000
SYN_METHANATION	104.315835	123.307176	0.000000
BIOMETHANATION	121.235691	17.543844	0.000000
SLF_TO_DIESEL	0.000000	0.000000	0.000000
SLF_TO_GASOLINE	0.000000	0.000000	0.000000
SLF_TO_LFO	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
NG	0.000000	0.000000	0.000000
SLF	0.000000	0.000000	0.000000
SNG	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	540.760586
WET_BIOMASS	0.000000	0.000000	70.327600
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	0.000000
WASTE	0.000000	0.000000	35.212384
H2	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATM	0.000000	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
PT_HEAT	0.000000	0.000000	0.000000
ST_HEAT	0.000000	0.000000	0.000000
